"week","day","hour","techno","value"
40,4,13,"solaire",3.14339423133408
40,4,19,"solaire",5.87440521647183e-05
40,5,21,"solaire",-0.000387687237936119
40,6,18,"solaire",-7.00873171159069e-05
40,6,19,"solaire",-0.000490611219811348
40,7,7,"solaire",0.810211040846275
41,1,1,"solaire",-0.000500452790620085
41,2,4,"solaire",-0.00118725555366612
41,2,6,"solaire",0.0579529117133273
41,2,14,"solaire",2.63852706107873
41,2,22,"solaire",-0.000742034721041322
41,3,0,"solaire",-0.00148303293243744
41,3,4,"solaire",-0.0010927611081118
41,3,16,"solaire",0.671267537840106
41,3,21,"solaire",-0.000624434918921028
41,4,6,"solaire",0.0556148188021676
41,4,18,"solaire",-7.87745308812572e-05
41,4,20,"solaire",-0.00126039249410012
41,5,3,"solaire",-0.000492662842664602
41,5,15,"solaire",1.72502375338706
36,7,11,"solaire",3.12090887732306
41,5,19,"solaire",-0.000563043248759545
36,7,21,"solaire",-0.000477853482158146
41,5,21,"solaire",-0.000563043248759545
41,5,22,"solaire",-0.000563043248759545
41,6,0,"solaire",-0.000508130081300813
37,1,8,"solaire",1.84658174088291
41,6,4,"solaire",-0.00038109756097561
41,6,5,"solaire",-0.000254065040650406
41,6,10,"solaire",3.35448424796748
41,6,23,"solaire",-0.000444613821138211
37,2,6,"solaire",0.219214081625454
41,7,4,"solaire",-0.000385253357590026
37,2,7,"solaire",0.95447811210272
41,7,9,"solaire",2.70409331692439
41,7,10,"solaire",3.36101450050832
41,7,11,"solaire",3.66215420835786
41,7,18,"solaire",-0.000385253357590026
41,7,19,"solaire",-0.000385253357590026
41,7,22,"solaire",-0.000449462250521697
42,1,7,"solaire",0.648457753558013
42,1,15,"solaire",1.47817575789641
42,1,17,"solaire",0.016903867520237
37,3,23,"solaire",-0.000538197442216656
42,1,20,"solaire",-0.000634887043013597
42,1,23,"solaire",-0.000714247923390297
42,2,0,"solaire",-0.000640580793252549
42,2,4,"solaire",-0.000640580793252549
37,4,11,"solaire",3.19918854745384
37,5,4,"solaire",-0.000108617681600844
42,3,7,"solaire",0.552549407745602
42,3,10,"solaire",3.3902365824846
42,3,17,"solaire",0.0220682609112097
42,3,20,"solaire",-0.000459755435650203
37,6,8,"solaire",1.85226916789311
42,3,21,"solaire",-0.000383129529708502
42,4,5,"solaire",-0.000481315595962297
42,5,9,"solaire",2.63887351755053
42,5,22,"solaire",-0.000573273511180824
42,6,0,"solaire",-0.000516499282639885
38,1,6,"solaire",0.172078457227625
38,1,15,"solaire",1.93114977983941
38,1,22,"solaire",-0.000141279521533354
38,2,2,"solaire",-0.00034338857756051
38,2,22,"solaire",-0.000114462859186837
38,2,23,"solaire",-0.000114462859186837
42,6,15,"solaire",1.61466284074605
42,7,1,"solaire",-0.000423426045994654
42,7,7,"solaire",0.570637167985462
42,7,12,"solaire",3.74266282054675
42,7,14,"solaire",2.60731644921975
42,7,17,"solaire",0.0223710094300509
43,1,1,"solaire",-0.000536137131964198
43,1,7,"solaire",0.528095074984735
43,1,9,"solaire",2.77245446557553
43,1,17,"solaire",0.0180499501094613
43,2,16,"solaire",0.440391548446865
43,2,22,"solaire",-0.000714341522217137
43,3,7,"solaire",0.49477025550294
43,3,8,"solaire",1.57246188270802
43,4,5,"solaire",-0.000608649341897899
43,5,1,"solaire",-0.000706979210392594
43,5,2,"solaire",-0.000706979210392594
43,5,3,"solaire",-0.000706979210392594
38,3,8,"solaire",1.78219637280463
38,3,22,"solaire",-0.000458413316906856
43,5,23,"solaire",-0.000706979210392594
43,6,6,"solaire",0.0129041104788161
38,4,5,"solaire",5.29906603961052e-05
43,6,10,"solaire",3.42253383900895
43,6,13,"solaire",3.47856712410824
38,4,17,"solaire",0.269351526793403
43,7,4,"solaire",-0.00050824844878338
38,5,4,"solaire",-0.000420028351913754
43,7,7,"solaire",0.536117405391669
38,5,14,"solaire",2.63599292952274
38,5,18,"solaire",0.00472531895902974
43,7,18,"solaire",-0.00050824844878338
38,5,21,"solaire",-0.000367524807924535
44,2,11,"solaire",4.07307482589094
44,2,15,"solaire",1.40354734746894
38,7,9,"solaire",2.63640046049546
44,2,21,"solaire",-0.000638362953669922
38,7,10,"solaire",3.1904660384599
44,3,1,"solaire",-0.000542507742037569
44,3,3,"solaire",-0.000452089785031307
44,3,8,"solaire",1.54388661588191
39,1,4,"solaire",-0.000513282521928124
39,1,7,"solaire",0.922432852220081
39,1,8,"solaire",1.89895285018834
44,3,23,"solaire",-0.000542507742037569
44,4,0,"solaire",-0.00064928330845917
39,1,12,"solaire",3.39401651593448
44,4,21,"solaire",-0.00064928330845917
44,5,4,"solaire",-0.000584071873288852
44,5,6,"solaire",0.00506195623517005
44,5,23,"solaire",-0.000584071873288852
44,6,5,"solaire",-0.000694198381650023
44,6,23,"solaire",-0.000694198381650023
44,7,4,"solaire",-0.00091196093767317
39,2,2,"solaire",-0.000573990268739055
39,2,10,"solaire",3.11695848934265
39,2,18,"solaire",0.00076532035831874
45,1,0,"solaire",0.0042478059477917
45,1,2,"solaire",0.00207210046233742
45,1,5,"solaire",0.00124326027740245
39,3,10,"solaire",3.10550539296631
39,4,1,"solaire",-0.000119434477747864
39,4,5,"solaire",5.97172388739319e-05
39,4,19,"solaire",-0.000238868955495728
39,5,14,"solaire",2.58450810063422
45,1,6,"solaire",0.00217570548545429
39,5,19,"solaire",-0.00024046409570471
45,1,17,"solaire",0.00683793152571347
45,1,19,"solaire",0.00445501599402544
45,1,22,"solaire",0.00476583106337606
45,2,4,"solaire",-0.00107101737725695
45,2,19,"solaire",-0.000428406950902778
45,3,4,"solaire",-0.00126267940569889
45,3,12,"solaire",4.0802222315754
45,4,22,"solaire",0.0112208235718605
45,5,13,"solaire",3.49444527474717
40,1,9,"solaire",2.73054938653657
45,5,22,"solaire",-0.000797090619239775
45,6,0,"solaire",-0.000909469854863769
40,1,21,"solaire",-0.000635473311775784
40,2,7,"solaire",0.748614711081395
45,6,15,"solaire",1.14820569176551
45,6,20,"solaire",-0.000909469854863769
45,6,21,"solaire",-0.000909469854863769
40,3,0,"solaire",-0.000673608577282551
45,7,10,"solaire",3.87498123646345
40,3,6,"solaire",0.100906564876926
45,7,11,"solaire",4.26753586515987
45,7,13,"solaire",3.47251946046791
40,3,16,"solaire",0.796946307782986
40,3,17,"solaire",0.116803727300794
40,3,19,"solaire",-0.00040416514636953
45,7,17,"solaire",0.0012866425063796
40,4,4,"solaire",-0.000528696469482465
40,4,6,"solaire",0.0853551077953357
40,4,10,"solaire",3.22228749339129
40,4,12,"solaire",3.45379780297245
46,1,16,"solaire",0.0971008429847735
40,5,5,"solaire",-0.000221535564534925
46,2,14,"solaire",2.60820391988862
46,4,2,"solaire",-0.000818969378223092
40,7,15,"solaire",1.61662144614183
46,5,4,"solaire",-0.000909870675152474
40,7,18,"solaire",-0.000168917135587673
46,5,13,"solaire",3.740819547055
46,6,3,"solaire",-0.00100135078047992
41,2,5,"solaire",-0.00066783124893719
46,6,16,"solaire",0.129174250681909
41,2,11,"solaire",3.63745420254456
46,7,10,"solaire",3.75451365865757
46,7,14,"solaire",2.55783607586287
46,7,16,"solaire",0.0992473439390181
46,7,18,"solaire",-0.000485911108636564
41,3,11,"solaire",3.64037752294473
46,7,19,"solaire",-0.000728866662954846
41,3,14,"solaire",2.6132601356845
47,1,1,"solaire",-0.000860573626107652
47,1,15,"solaire",1.04021837055762
41,4,13,"solaire",3.30719112998782
41,4,19,"solaire",-0.000315098123525029
47,2,8,"solaire",1.11741299816838
47,2,19,"solaire",-0.00113686603928504
41,5,23,"solaire",-0.000563043248759545
47,3,1,"solaire",-0.00124214601426398
47,3,6,"solaire",-0.00136636061569037
41,6,6,"solaire",0.0569740853658537
47,3,7,"solaire",0.131543262910555
41,6,12,"solaire",3.52331046747967
41,6,17,"solaire",0.0527184959349593
47,3,21,"solaire",-0.00111793141283758
47,4,3,"solaire",-0.00112730906202762
41,7,6,"solaire",0.0514955321312002
47,4,22,"solaire",-0.00102482642002511
42,1,4,"solaire",-0.000634887043013597
42,1,8,"solaire",1.78466747791122
47,5,15,"solaire",1.08530305914064
42,1,12,"solaire",3.68377334532564
42,1,13,"solaire",3.21340140733295
47,6,6,"solaire",-0.00129150298660066
42,2,16,"solaire",0.507259915656862
42,2,22,"solaire",-0.000800725991565686
42,3,9,"solaire",2.6271191852112
42,3,13,"solaire",3.39812905079659
42,3,15,"solaire",1.64255291976629
42,4,9,"solaire",2.88885620696571
42,4,10,"solaire",3.6216592018183
42,4,11,"solaire",3.85333244200816
42,5,1,"solaire",-0.000573273511180824
42,5,3,"solaire",9.5545585196804e-05
42,5,17,"solaire",0.028281493218254
42,5,18,"solaire",-0.000382182340787216
48,1,2,"solaire",-0.00113244271432363
42,5,21,"solaire",-0.000573273511180824
48,1,8,"solaire",1.02160488365921
42,6,10,"solaire",3.42791965566714
42,6,13,"solaire",3.38324246771879
48,2,2,"solaire",-0.00131714705946919
48,2,4,"solaire",-0.00144886176541611
48,2,16,"solaire",0.0740236647421685
48,3,0,"solaire",-0.00109547773099175
48,3,13,"solaire",3.78446475642737
48,3,22,"solaire",-0.00136934716373969
48,4,4,"solaire",-0.0013675447443546
48,4,8,"solaire",0.959469392639191
48,4,15,"solaire",0.95646079420161
48,4,19,"solaire",-0.000820526846612763
48,5,1,"solaire",-0.0011302029067406
48,5,12,"solaire",4.49792501810091
48,5,15,"solaire",0.890034789058223
48,5,18,"solaire",-0.000706376816712875
48,6,0,"solaire",-0.00149997187552733
42,7,6,"solaire",0.0250527077213504
48,6,5,"solaire",-0.00149997187552733
42,7,18,"solaire",-0.00049399705366043
42,7,20,"solaire",-0.000564568061326206
43,1,0,"solaire",-0.0012509866412498
43,1,4,"solaire",-0.000446780943303498
48,7,0,"solaire",-0.00120651518198271
43,1,21,"solaire",-0.000536137131964198
48,7,15,"solaire",0.94952744822039
48,7,17,"solaire",-0.000301628795495677
43,2,5,"solaire",-0.000446463451385711
48,7,22,"solaire",-0.00120651518198271
43,2,6,"solaire",0.0107151228332571
43,2,11,"solaire",3.83422812050049
43,3,21,"solaire",-0.000832596138835406
43,4,4,"solaire",-0.000521699435912485
49,2,22,"solaire",-0.00210373007524881
49,3,2,"solaire",-0.00208193917763402
43,4,21,"solaire",-0.000695599247883313
49,3,19,"solaire",-0.00178451929511488
43,5,15,"solaire",1.54907982237147
43,5,18,"solaire",-0.000530234407794446
43,5,19,"solaire",-0.000795351611691669
49,4,23,"solaire",-0.00206746329637333
43,6,0,"solaire",-0.000519628609885213
49,5,1,"solaire",-0.00196523053665911
49,5,6,"solaire",-0.00211640211640212
43,6,15,"solaire",1.55758675813092
49,5,10,"solaire",3.94195011337868
43,6,19,"solaire",-0.000519628609885213
43,7,1,"solaire",-0.00050824844878338
49,5,17,"solaire",-0.000604686318972033
49,5,18,"solaire",-0.00151171579743008
49,5,22,"solaire",-0.0018140589569161
49,5,23,"solaire",-0.0018140589569161
49,6,3,"solaire",-0.00206281560004297
43,7,13,"solaire",3.34275004764829
43,7,16,"solaire",0.37737447322166
49,6,19,"solaire",-0.00206281560004297
44,1,6,"solaire",0.00448629077662233
44,1,10,"solaire",3.48947969263567
49,7,10,"solaire",3.89593643321321
44,1,13,"solaire",3.5661739016265
44,1,17,"solaire",0.00865213221205735
44,1,18,"solaire",0.000213632894124873
44,1,19,"solaire",-0.000213632894124873
44,1,23,"solaire",-0.000640898682374619
50,1,4,"solaire",-0.00268662444828248
44,2,2,"solaire",-0.000638362953669922
50,1,16,"solaire",0.0487430435616964
44,2,8,"solaire",1.53898668747257
50,1,17,"solaire",0
44,3,0,"solaire",-0.000542507742037569
44,3,2,"solaire",-0.000542507742037569
44,3,5,"solaire",-0.000542507742037569
44,3,16,"solaire",0.287709939193924
44,4,22,"solaire",-0.00064928330845917
44,5,7,"solaire",0.355991806769555
44,5,14,"solaire",2.74192540915452
44,6,0,"solaire",-0.000694198381650023
44,6,2,"solaire",-0.000694198381650023
50,4,9,"solaire",2.50928922981422
44,6,13,"solaire",3.46465734801756
50,4,22,"solaire",-0.001773599964528
44,7,2,"solaire",-0.00091196093767317
50,5,14,"solaire",2.61214727594692
44,7,9,"solaire",2.67166556365836
44,7,14,"solaire",2.65874611704132
50,6,4,"solaire",-0.00216851140727355
45,1,1,"solaire",0.00217570548545429
51,1,23,"solaire",-0.00304781255952759
51,2,5,"solaire",-0.00343688746878608
45,1,7,"solaire",0.204827130702054
45,1,11,"solaire",4.11425907299406
45,1,18,"solaire",-0.000207210046233742
45,2,5,"solaire",-0.00107101737725695
45,2,6,"solaire",-0.000428406950902778
45,2,7,"solaire",0.24751211588408
51,3,14,"solaire",2.65625578460244
45,2,21,"solaire",-0.000963915639531251
45,2,23,"solaire",-0.000642610426354168
45,3,3,"solaire",-0.00126267940569889
45,3,5,"solaire",-0.00101014352455911
45,3,7,"solaire",0.252283345258639
45,3,22,"solaire",-0.00101014352455911
51,5,11,"solaire",4.66970643987909
51,5,16,"solaire",0.0614785593524258
45,5,21,"solaire",-0.000797090619239775
45,6,3,"solaire",-0.000909469854863769
45,6,4,"solaire",-0.000909469854863769
51,6,15,"solaire",1.15958183328718
45,6,12,"solaire",4.15434461328584
45,6,17,"solaire",0.000682102391147827
51,7,3,"solaire",-0.00230709018250731
45,7,3,"solaire",-0.00102931400510368
45,7,4,"solaire",-0.00102931400510368
45,7,14,"solaire",2.4017755666588
45,7,20,"solaire",-0.00102931400510368
45,7,23,"solaire",-0.00102931400510368
52,2,1,"solaire",-0.00213306472518275
52,2,4,"solaire",-0.00213306472518275
52,2,6,"solaire",-0.00213306472518275
46,2,12,"solaire",4.19967869765449
46,2,13,"solaire",3.66734497161829
46,2,17,"solaire",0.00154225125843419
52,2,18,"solaire",-0.00124428775635661
46,3,7,"solaire",0.173386055738997
52,3,22,"solaire",-0.00205304932817627
52,4,2,"solaire",-0.00222565196367418
52,4,14,"solaire",3.00669682778356
46,4,3,"solaire",-0.000818969378223092
52,5,3,"solaire",-0.00238415454212006
46,5,2,"solaire",-0.000909870675152474
52,5,10,"solaire",3.78328646533806
46,5,15,"solaire",1.20284903255157
52,6,9,"solaire",2.10544519399202
52,6,10,"solaire",3.74557787633707
52,6,17,"solaire",-0.00125228280720063
52,6,22,"solaire",-0.00214677052662964
46,6,22,"solaire",-0.00100135078047992
53,1,0,"solaire",-0.00230547550432277
53,1,3,"solaire",-0.00230547550432277
53,1,5,"solaire",-0.00230547550432277
53,1,9,"solaire",2.23227665706052
53,1,12,"solaire",4.61671469740634
53,1,13,"solaire",4.15504322766571
53,1,15,"solaire",1.07665706051873
53,1,19,"solaire",-0.00230547550432277
53,1,20,"solaire",-0.00230547550432277
53,2,0,"solaire",-0.00151340784765028
53,2,3,"solaire",-0.00151340784765028
53,2,11,"solaire",4.42406949064367
53,2,15,"solaire",1.37606608547601
53,2,18,"solaire",0
31,5,11,"solaire",2.81179055237003
31,5,16,"solaire",1.51234178477558
47,3,3,"solaire",-0.00124214601426398
47,3,10,"solaire",3.90145641620172
31,6,17,"solaire",0.79911659487479
31,7,7,"solaire",1.08109589041096
47,4,23,"solaire",-0.00102482642002511
32,3,9,"solaire",2.34798386318451
47,5,13,"solaire",3.79701750505399
38,1,9,"solaire",2.49796322023123
47,6,5,"solaire",-0.00113006511327557
38,2,7,"solaire",0.862077023965661
38,2,14,"solaire",2.6286967926553
47,6,23,"solaire",-0.00161437873325082
48,1,11,"solaire",4.42431212952314
48,1,23,"solaire",-0.00127399805361408
48,3,6,"solaire",-0.00109547773099175
48,3,14,"solaire",2.456608811749
48,4,16,"solaire",0.0644113574591019
48,4,20,"solaire",-0.000957281321048223
42,4,16,"solaire",0.496637475767097
42,5,6,"solaire",0.0321033166261261
42,5,7,"solaire",0.583592434382079
48,5,10,"solaire",3.96079608667244
48,5,11,"solaire",4.6027513377011
48,5,22,"solaire",-0.00141275363342575
48,6,4,"solaire",-0.0013499746879746
48,7,13,"solaire",3.97154635029157
48,7,14,"solaire",2.56113010255379
49,1,20,"solaire",-0.00169754068792836
49,2,11,"solaire",4.57415648515252
49,2,17,"solaire",0.000647301561615017
49,3,9,"solaire",2.46174436761097
49,4,22,"solaire",-0.00206746329637333
49,5,4,"solaire",-0.00211640211640212
49,5,16,"solaire",0.053665910808768
49,6,8,"solaire",0.792293091716506
49,6,17,"solaire",0
49,7,2,"solaire",-0.00245612239676611
49,7,4,"solaire",-0.00245612239676611
49,7,5,"solaire",-0.00245612239676611
49,7,11,"solaire",4.56926484455523
49,7,14,"solaire",2.5878758196212
39,7,20,"solaire",-0.000444807910167336
50,1,11,"solaire",4.72558050278257
50,1,21,"solaire",-0.0023028209556707
39,2,5,"solaire",-6.37766965265617e-05
39,5,5,"solaire",6.01160239261775e-05
39,5,7,"solaire",0.886951817006823
39,6,10,"solaire",3.11499764206837
39,6,21,"solaire",-0.00045961712935589
39,6,23,"solaire",-0.00045961712935589
27,7,23,"solaire",-0.00011492124702322
40,2,11,"solaire",3.44038907155876
28,3,0,"solaire",-0.000234711939991981
40,2,21,"solaire",-0.000439628879953839
40,3,11,"solaire",3.49744309410873
40,3,14,"solaire",2.55513205534817
28,3,17,"solaire",0.915493921938721
28,4,15,"solaire",2.09472768010762
28,5,2,"solaire",-0.000210736744439257
28,5,8,"solaire",1.7591249742067
28,6,7,"solaire",1.16139934594455
28,7,15,"solaire",2.08815953650937
29,1,21,"solaire",-3.31997045226297e-05
29,1,22,"solaire",-9.95991135678892e-05
29,2,5,"solaire",0.107596086906682
40,4,18,"solaire",0.000646184573811902
40,5,7,"solaire",0.835133694405535
29,3,15,"solaire",2.03194185089252
40,5,15,"solaire",1.76724458218623
40,5,18,"solaire",-0.000110767782267463
41,7,16,"solaire",0.656022259082883
41,7,23,"solaire",-0.000385253357590026
41,1,15,"solaire",1.72012773461703
41,2,9,"solaire",2.64119838607448
41,2,15,"solaire",1.69643977924467
41,2,16,"solaire",0.662562802417797
41,3,2,"solaire",-0.000624434918921028
41,3,5,"solaire",-0.000390271824325643
41,3,17,"solaire",0.0544819466758597
41,4,9,"solaire",2.66439095799676
41,4,23,"solaire",-0.000630196247050058
41,5,0,"solaire",-0.000563043248759545
41,5,2,"solaire",-0.000563043248759545
29,5,21,"solaire",-3.93157100662961e-05
41,5,13,"solaire",3.23158672625541
29,7,1,"solaire",-0.000172628338380315
41,6,21,"solaire",-0.000508130081300813
29,7,11,"solaire",2.76001639969215
30,1,10,"solaire",2.63904269982306
30,1,18,"solaire",0.307869873565027
30,1,22,"solaire",-7.63093006729526e-05
30,7,8,"solaire",1.73582560819647
31,1,4,"solaire",7.65422058506949e-05
31,1,7,"solaire",1.14966393187744
31,1,11,"solaire",2.8119692874399
31,2,5,"solaire",0.0720937761147959
31,2,8,"solaire",1.80364534319077
31,3,9,"solaire",2.2651777692209
31,4,11,"solaire",2.82765396050031
31,4,12,"solaire",2.87785904821933
31,4,14,"solaire",2.53556917268691
31,6,2,"solaire",-0.000292034752135504
31,6,18,"solaire",0.253157625757465
42,1,3,"solaire",-0.000634887043013597
32,1,13,"solaire",2.8130297117848
42,1,22,"solaire",-0.000634887043013597
42,2,17,"solaire",0.0224203277638392
42,2,20,"solaire",-0.000800725991565686
42,3,5,"solaire",-0.000459755435650203
42,3,6,"solaire",0.0274320743271288
42,3,12,"solaire",3.74325213115801
42,3,19,"solaire",-0.000306503623766802
42,3,22,"solaire",-0.000459755435650203
42,4,3,"solaire",-0.000401096329968581
42,4,12,"solaire",3.66080620362324
42,4,14,"solaire",2.39021324954877
42,4,19,"solaire",-0.000481315595962297
42,5,4,"solaire",9.5545585196804e-05
42,5,5,"solaire",-9.5545585196804e-05
42,5,10,"solaire",3.41069075477031
42,5,12,"solaire",3.7040157013245
42,5,20,"solaire",-0.000573273511180824
42,6,20,"solaire",-0.000516499282639885
30,2,14,"solaire",2.49625600387885
30,2,23,"solaire",-0.000218185124017031
43,7,11,"solaire",3.87835920459118
43,7,15,"solaire",1.40861057580314
43,7,19,"solaire",-0.00059295652358061
30,3,10,"solaire",2.63154138062696
30,3,17,"solaire",0.8628801633251
43,1,10,"solaire",3.45611866501854
43,1,19,"solaire",-0.000536137131964198
30,4,8,"solaire",1.73838592738796
30,4,12,"solaire",2.86488688280949
30,4,17,"solaire",0.861643954108313
30,4,21,"solaire",-0.000188725239641737
43,2,14,"solaire",2.74842900673044
43,2,18,"solaire",-0.000178585380554284
43,2,19,"solaire",-0.000625048831939995
43,3,4,"solaire",-0.000520372586772129
43,3,15,"solaire",1.5766248634022
30,6,15,"solaire",1.97816184936174
30,6,17,"solaire",0.8018421114464
43,3,19,"solaire",-0.000832596138835406
43,3,20,"solaire",-0.000832596138835406
43,4,13,"solaire",3.46738835088635
43,5,4,"solaire",-0.000706979210392594
43,5,16,"solaire",0.425071250248547
43,6,8,"solaire",1.57499431656208
43,6,20,"solaire",-0.000519628609885213
44,7,13,"solaire",3.49144244988173
44,2,6,"solaire",0.00457493450130111
19,1,7,"solaire",1.27194020961498
44,3,6,"solaire",0.00343588236623793
19,2,13,"solaire",2.71988960042882
33,1,14,"solaire",2.48621230821783
20,3,2,"solaire",-0.000406934848035268
20,3,20,"solaire",-0.000406934848035268
33,2,21,"solaire",-4.10615084287301e-05
20,4,12,"solaire",2.8150687318008
20,4,14,"solaire",2.42853137106877
33,3,15,"solaire",2.05344479119469
20,6,4,"solaire",0.00268853146196125
33,4,9,"solaire",2.36454007801686
33,5,14,"solaire",2.54030243170508
20,6,16,"solaire",1.38017063502101
20,7,18,"solaire",0.251764094531167
20,1,17,"solaire",0.812723568983501
33,6,7,"solaire",1.04039010332583
21,3,6,"solaire",0.605938337676408
21,3,16,"solaire",1.45239896513398
34,7,23,"solaire",-0.00024609915745219
34,1,4,"solaire",-0.000191355209486116
21,4,1,"solaire",-0.000391934463806931
21,4,12,"solaire",2.75750836572236
34,1,14,"solaire",2.58742860058746
34,2,8,"solaire",1.80761931995425
34,3,0,"solaire",-0.000232764891295563
34,3,10,"solaire",2.7774670653843
34,4,6,"solaire",0.346390189762053
34,5,0,"solaire",-0.000159295912068657
34,6,4,"solaire",-0.000269229906314403
35,7,22,"solaire",0.00096827917425152
35,1,16,"solaire",1.31763688328628
21,6,1,"solaire",-0.000320409590259548
21,7,0,"solaire",-0.00042192460910443
21,1,12,"solaire",2.71577479052614
21,1,20,"solaire",-0.000229298632806902
21,2,13,"solaire",2.64288570139147
21,2,15,"solaire",1.99470453683573
35,4,5,"solaire",0.0145575571445
35,5,17,"solaire",0.559571215828801
35,6,2,"solaire",-0.000292882944449868
21,2,18,"solaire",0.287087546738554
22,3,16,"solaire",1.43091524987164
36,1,13,"solaire",2.91602614575132
36,1,22,"solaire",-0.00049991876320098
36,2,6,"solaire",0.246945671952171
22,4,16,"solaire",1.4928729823203
22,5,6,"solaire",0.630142136322395
22,5,23,"solaire",-0.000248660857672742
22,6,1,"solaire",-0.000335843765480299
22,6,2,"solaire",-0.000335843765480299
22,6,7,"solaire",1.32194822968355
22,6,21,"solaire",-0.000201506259288179
22,7,5,"solaire",0.170549883970997
22,7,10,"solaire",2.65202349481057
22,7,16,"solaire",1.39799223073196
22,7,21,"solaire",-0.000170005865202349
36,5,12,"solaire",3.0881944046006
37,7,10,"solaire",2.97501497142628
22,1,20,"solaire",0
37,1,1,"solaire",-0.000423819541171199
37,1,18,"solaire",0.0173766011880192
22,2,14,"solaire",2.34223419764203
22,2,16,"solaire",1.41206223580004
23,3,8,"solaire",1.90856024794068
23,3,9,"solaire",2.39425854234077
23,3,10,"solaire",2.68761986564195
23,4,12,"solaire",2.70772426361756
23,4,18,"solaire",0.328359344379415
23,5,1,"solaire",-3.997494903194e-05
23,5,5,"solaire",0.172611829919917
23,5,7,"solaire",1.24745825949072
37,4,21,"solaire",-0.000442610479725213
37,5,11,"solaire",3.21057574159853
37,5,20,"solaire",-0.000434470726403374
37,6,10,"solaire",3.01103154136935
38,7,13,"solaire",3.01592546795719
38,7,23,"solaire",-0.000255830810557285
38,2,0,"solaire",-0.000171694288780255
38,2,5,"solaire",0.000629545725527602
38,3,3,"solaire",-0.000458413316906856
38,4,13,"solaire",3.07287540570974
23,7,18,"solaire",0.303731564817141
38,6,6,"solaire",0.186114491957383
23,1,3,"solaire",-8.00962489925394e-05
39,7,6,"solaire",0.126381047476294
23,1,12,"solaire",2.71770577644136
23,1,14,"solaire",2.27893852446023
23,2,6,"solaire",0.637520290345751
23,2,22,"solaire",0.000113910712986138
24,3,5,"solaire",0.183366140212081
24,3,8,"solaire",1.86846472388163
24,3,23,"solaire",-0.000247124178183397
32,6,15,"solaire",2.0479588032287
32,6,21,"solaire",-7.64791546504106e-05
18,2,1,"solaire",-0.00041280637973496
18,2,12,"solaire",2.90142840389351
33,3,11,"solaire",2.90216721733774
18,3,14,"solaire",2.50856978469552
18,4,2,"solaire",-0.00046671647136419
18,6,4,"solaire",-0.000268182793391976
18,6,6,"solaire",0.479242651791461
18,6,22,"solaire",-0.000536365586783952
19,1,12,"solaire",2.83642623165143
19,4,7,"solaire",1.17265387519603
19,5,12,"solaire",2.91274582666362
19,5,13,"solaire",2.78896066773382
20,7,13,"solaire",2.68582761501896
33,6,3,"solaire",-0.000317264649943074
20,2,11,"solaire",2.82497281858801
20,3,1,"solaire",-0.000406934848035268
33,7,19,"solaire",0.00502864033765451
33,1,2,"solaire",-0.000232023795329232
20,3,7,"solaire",1.27655461828663
20,3,10,"solaire",2.66574880250943
20,4,4,"solaire",0.00234940808521582
20,4,22,"solaire",-0.000238922856123643
20,5,0,"solaire",-0.00053108311450742
21,7,8,"solaire",1.86490677224158
21,1,9,"solaire",2.40377578415355
22,5,7,"solaire",1.2920062934879
22,5,10,"solaire",2.58479409252848
22,6,12,"solaire",2.73820138871397
22,6,19,"solaire",0.0361367891656801
22,6,20,"solaire",-0.00010075312964409
23,7,1,"solaire",0.000391457101194923
23,1,15,"solaire",1.86720375651408
23,2,15,"solaire",1.95220179915643
23,3,3,"solaire",-0.000223258236911098
23,3,16,"solaire",1.39607096511125
23,4,0,"solaire",-0.000158761921614609
23,4,5,"solaire",0.184401971955368
30,2,11,"solaire",2.78542402157608
30,2,15,"solaire",2.10250458340278
30,2,20,"solaire",-3.63641873361718e-05
31,3,3,"solaire",-0.000446446010725865
23,5,8,"solaire",1.83445041107573
31,4,5,"solaire",0.069461305068585
31,5,13,"solaire",2.74931262161168
31,6,0,"solaire",-0.000292034752135504
24,1,0,"solaire",-0.000220718746072279
31,6,13,"solaire",2.75187997371687
24,1,13,"solaire",2.58071715199245
24,2,0,"solaire",-0.000164537674842704
24,2,1,"solaire",-8.22688374213518e-05
24,2,5,"solaire",0.171365988348676
24,2,12,"solaire",2.74773803545444
24,2,22,"solaire",-0.000246806512264056
24,3,16,"solaire",1.44378182367347
24,4,4,"solaire",0.0112865513480334
24,4,8,"solaire",1.86719161231026
24,4,19,"solaire",0.0568287760857118
24,5,4,"solaire",0.0147281445071017
24,5,16,"solaire",1.34536352944724
24,6,17,"solaire",0.868466805245642
24,6,20,"solaire",0.000416430978300476
31,7,14,"solaire",2.48868884540117
31,7,17,"solaire",0.786614481409002
24,6,22,"solaire",-0.00016657239132019
31,1,17,"solaire",0.81624608319181
25,1,12,"solaire",2.72966751878938
32,3,20,"solaire",0.000193024108711178
32,4,14,"solaire",2.55598158823792
32,4,16,"solaire",1.49718014032265
25,4,13,"solaire",2.58777290454264
32,5,6,"solaire",0.417833904492161
21,1,22,"solaire",-0.000229298632806902
32,5,14,"solaire",2.53043182357207
21,3,12,"solaire",2.79010339320239
21,5,23,"solaire",-0.000206796421847468
21,6,11,"solaire",2.77682971398438
24,5,10,"solaire",2.64737492837972
21,6,18,"solaire",0.264778475150734
22,7,0,"solaire",-0.000306010557364229
