"week","day","techno","ecart_type","moyenne"
13,6,"solaire",516.554265087185,1201.39583333333
13,6,"fil_eau",817.628792006408,5076.13541666667
13,6,"lac",887.191100944675,2946.73697916667
13,6,"cogeneration",278.67010208067,3373.6875
13,6,"nucleaire",3096.32759014787,45683.3541666667
13,7,"consommation",3573.18429962163,52288.8229166667
13,7,"eolien",1831.97472152356,4428.578125
13,7,"solaire",559.22086313421,1286.87760416667
13,7,"fil_eau",918.123584907118,4910.28125
13,7,"lac",696.791905302003,2085.28645833333
13,7,"cogeneration",249.878363762426,3248.125
13,7,"nucleaire",4098.62128466831,43488.6588541667
14,1,"consommation",4553.73673852413,47822.8098958333
14,1,"eolien",1542.32019063374,2823.45833333333
14,1,"solaire",656.150731526171,1438.8203125
14,1,"fil_eau",1053.68173122459,4796.67447916667
14,1,"lac",451.048145779924,1474.95833333333
14,1,"cogeneration",133.339763813265,1527.81510416667
14,1,"nucleaire",4813.88684352021,40618.1848958333
14,2,"consommation",3367.46621622043,51160.1979166667
14,2,"eolien",1561.39132524032,3282.53125
14,2,"solaire",485.820831760647,1335.61197916667
14,2,"fil_eau",1010.2031736898,4994.53125
14,2,"lac",815.117424807548,2211.1640625
14,2,"cogeneration",180.955985854722,1517.6171875
14,2,"nucleaire",3414.34119849594,42698.1901041667
14,3,"consommation",2563.7497842936,55657.9661458333
14,3,"eolien",2433.32442209184,3647.421875
14,3,"solaire",544.914195503292,1305.0859375
14,3,"fil_eau",955.230694420721,5257.64583333333
14,3,"lac",738.041896017955,2896.63541666667
14,3,"cogeneration",695.980146509451,1739.01041666667
14,3,"nucleaire",2836.63160480157,43720.09375
14,4,"consommation",3773.6476034585,56795.4635416667
14,4,"eolien",1525.69613455456,3922.7109375
14,4,"solaire",635.51077737886,1295.625
14,4,"fil_eau",1068.44647042952,5441.79427083333
14,4,"lac",739.986744941078,3031.29166666667
14,4,"cogeneration",195.544965625171,1583.625
14,4,"nucleaire",2619.89181529561,44197.8489583333
14,5,"consommation",4980.23028634614,56047.2682291667
14,5,"eolien",793.102416025388,2975.83854166667
14,5,"solaire",718.941744502186,1315.19270833333
14,5,"fil_eau",896.830476191456,5448.71875
14,5,"lac",735.466217198741,2881.796875
14,5,"cogeneration",580.791681586052,1797.63020833333
14,5,"nucleaire",2234.84301855507,44369.0104166667
14,6,"consommation",4898.4647034288,55082.828125
14,6,"eolien",2570.64512729873,2937.515625
14,6,"solaire",691.795886607725,1441.92447916667
14,6,"fil_eau",996.100307498646,5474.04427083333
14,6,"lac",1130.1021422813,2931.70572916667
14,6,"cogeneration",167.947357741669,1576.36197916667
14,6,"nucleaire",2409.06181965977,44536.5208333333
14,7,"consommation",4000.19392509417,49753.3828125
14,7,"eolien",2291.35127276203,3203.48177083333
14,7,"solaire",757.084351366488,1204.85677083333
14,7,"fil_eau",1023.80715420762,5195.578125
14,7,"lac",554.266291163397,2107.52864583333
14,7,"cogeneration",137.820551647914,1544.34114583333
14,7,"nucleaire",2328.04181678489,42224.8776041667
15,1,"consommation",5111.13879151075,45233.5859375
15,1,"eolien",1412.92560284285,2107.48697916667
15,1,"solaire",422.122506173568,1335.19791666667
15,1,"fil_eau",1189.84611250599,4622.2421875
15,1,"lac",442.848509031672,1485.32552083333
15,1,"cogeneration",121.485425386543,1466.67708333333
15,1,"nucleaire",2926.35487655232,39425.2317708333
15,2,"consommation",6386.28222338707,51302.5364583333
15,2,"eolien",2125.83498161255,2349.19791666667
15,2,"solaire",430.492422306645,1384.43229166667
15,2,"fil_eau",1110.30249703082,5071.6171875
15,2,"lac",747.862960065178,2302.05729166667
15,2,"cogeneration",121.617984491545,1508.16666666667
15,2,"nucleaire",6113.25393709414,41014.5703125
15,3,"consommation",4593.97976451281,52637.4244791667
15,3,"eolien",1007.80389243586,1938.94270833333
15,3,"solaire",572.499151736349,1493.421875
15,3,"fil_eau",978.240032791519,5206.66666666667
15,3,"lac",451.002080900273,2343.59114583333
15,3,"cogeneration",112.158547319378,1503.4765625
15,3,"nucleaire",3018.09236937696,43468.3463541667
15,4,"consommation",5017.71515495174,53685.0911458333
15,4,"eolien",1261.39909531931,2000.86979166667
15,4,"solaire",581.081104707437,1518.41666666667
15,4,"fil_eau",1117.43264295876,5222.42447916667
15,4,"lac",583.61135623184,2406.55729166667
15,4,"cogeneration",104.102382210173,1531.76822916667
15,4,"nucleaire",2785.76011441165,43949.0546875
15,5,"consommation",5520.03794909504,53748.2395833333
15,5,"eolien",1487.15764049655,1859.52604166667
15,5,"solaire",587.764869476455,1572.10416666667
15,5,"fil_eau",1103.02053225364,5312.60677083333
15,5,"lac",500.092804507363,2484.91666666667
15,5,"cogeneration",105.262362622207,1532.20572916667
15,5,"nucleaire",3204.70719782687,43463.1822916667
15,6,"consommation",5672.46744992127,52536.8776041667
15,6,"eolien",1166.19342224287,2179.34114583333
15,6,"solaire",517.750800205351,1483.59114583333
15,6,"fil_eau",1218.95622995366,5214.1953125
15,6,"lac",707.895267463642,2570.1875
15,6,"cogeneration",97.2750443062951,1529.50520833333
15,6,"nucleaire",3092.98007274647,43585.4583333333
15,7,"consommation",4957.26873221035,47594.1119791667
15,7,"eolien",1261.75173811242,2086.11979166667
15,7,"solaire",562.040274430165,1373.72135416667
15,7,"fil_eau",1174.87391354471,4900.0859375
15,7,"lac",494.70542415687,1989.671875
15,7,"cogeneration",112.524259950381,1507.21875
15,7,"nucleaire",2978.09296496286,41069.75
16,1,"consommation",3791.4910702079,43778.2708333333
16,1,"eolien",788.432418671184,2046.2421875
16,1,"solaire",559.295041498341,1148.5703125
16,1,"fil_eau",1396.71952718647,4615.82291666667
16,1,"lac",485.856763496307,1535.8671875
16,1,"cogeneration",105.183885029166,1498.21614583333
16,1,"nucleaire",3314.71524809708,38366.90625
16,2,"consommation",5542.30399833186,49926.4765625
16,2,"eolien",1887.63388068952,2285.67447916667
16,2,"solaire",580.074219212841,1418.421875
16,2,"fil_eau",1500.00441506615,4912.87760416667
16,2,"lac",944.323203460026,2247.08854166667
16,2,"cogeneration",114.968752089832,1505.63020833333
16,2,"nucleaire",3896.80853844672,40794.3072916667
16,3,"consommation",4040.54259986615,51578.3177083333
16,3,"eolien",1500.49742068384,2542.0234375
16,3,"solaire",451.649355284571,1735.82291666667
16,3,"fil_eau",1368.13009529194,5036.98177083333
16,3,"lac",549.747402960898,2333.66145833333
16,3,"cogeneration",128.006293217797,1510.6171875
16,3,"nucleaire",2897.14686317294,42278.7630208333
16,4,"consommation",3926.87214072687,51021.296875
16,4,"eolien",1316.31263692923,3098.49739583333
16,4,"solaire",416.624259597921,1673.4375
16,4,"fil_eau",1398.76680017075,5015.28125
16,4,"lac",592.148458135267,2345.765625
16,4,"cogeneration",115.94658678505,1513.58333333333
16,4,"nucleaire",2444.13563113326,42517.6380208333
16,5,"consommation",5233.11803507695,51477.6770833333
16,5,"eolien",1252.78482028143,2321.86458333333
16,5,"solaire",621.128627733153,1644.90364583333
16,5,"fil_eau",1248.9556470517,5001.65104166667
16,5,"lac",602.876726492432,2555.30208333333
16,5,"cogeneration",116.895366794257,1542.67447916667
16,5,"nucleaire",2411.64433549345,42804.6979166667
16,6,"consommation",5243.19230491989,50485.9088541667
16,6,"eolien",1338.6815013552,2405.8046875
16,6,"solaire",647.183388019087,1537.51822916667
16,6,"fil_eau",1348.4640877953,5028.5078125
16,6,"lac",791.024174196893,2513.72135416667
16,6,"cogeneration",119.077850184037,1545.68489583333
16,6,"nucleaire",2481.81610882695,42886.7421875
16,7,"consommation",4415.33348814811,45119.7057291667
16,7,"eolien",1355.20969267791,2583.20052083333
16,7,"solaire",557.718725750114,1428.84895833333
16,7,"fil_eau",1294.0605260982,4900.67447916667
16,7,"lac",609.153951965043,1729.15364583333
16,7,"cogeneration",107.51530264376,1514.59375
16,7,"nucleaire",2117.67978039032,39992.2578125
17,1,"consommation",4041.98563624978,42865.5052083333
17,1,"eolien",2330.78755434813,2946.2421875
17,1,"solaire",501.705570189246,1434.07552083333
17,1,"fil_eau",1439.63596863625,4790.546875
17,1,"lac",470.488201142637,1365.515625
17,1,"cogeneration",114.762130219111,1531.73177083333
17,1,"nucleaire",2969.25960976947,38957.1770833333
17,2,"consommation",5772.87920416839,48503.2578125
17,2,"eolien",1926.09801283022,2686.44270833333
17,2,"solaire",373.800502905256,1213.70833333333
17,2,"fil_eau",1488.06991920462,5067.52864583333
17,2,"lac",979.23068157244,2218.73177083333
17,2,"cogeneration",101.496090276699,1527.13802083333
17,2,"nucleaire",3551.74639628756,40709.5416666667
17,3,"consommation",4898.71903486092,50386.4427083333
17,3,"eolien",1216.47836118398,2226.45572916667
17,3,"solaire",502.286934111129,1138.20052083333
17,3,"fil_eau",1466.9381827594,5177.53645833333
17,3,"lac",684.669339965633,2233.83072916667
17,3,"cogeneration",119.468359129459,1512.15104166667
17,3,"nucleaire",3671.3104544807,41580.3151041667
17,4,"consommation",5421.66994754786,50911.2942708333
17,4,"eolien",1932.21522706711,2888.95572916667
17,4,"solaire",228.532198532415,1202.82552083333
17,4,"fil_eau",1062.30154431618,5116.1875
17,4,"lac",752.85044252792,2233.94791666667
17,4,"cogeneration",119.376808035007,1530.625
17,4,"nucleaire",3389.52055286633,42115.9348958333
17,5,"consommation",4674.85560997153,50391.5625
17,5,"eolien",1978.10370422968,2552.0390625
17,5,"solaire",675.483587428237,1414.85416666667
17,5,"fil_eau",1351.15286917695,5224.5703125
17,5,"lac",806.845680033604,2570.40625
17,5,"cogeneration",116.298215454257,1545.09114583333
17,5,"nucleaire",3051.71645230623,42588.4635416667
17,6,"consommation",4678.29041230754,49693.2760416667
17,6,"eolien",1715.75683006953,2387.08072916667
17,6,"solaire",713.657906394843,1526.015625
17,6,"fil_eau",1388.0766321872,5404.41145833333
17,6,"lac",633.601402555415,2372.421875
17,6,"cogeneration",144.718163940144,1569.3125
17,6,"nucleaire",3346.21495747594,42334.6302083333
17,7,"consommation",3457.49391467055,44503.6197916667
17,7,"eolien",2587.36038464627,3314.6171875
17,7,"solaire",727.922332559782,1429.22135416667
17,7,"fil_eau",1559.47886031791,4904.6015625
17,7,"lac",665.738523736081,1587.52864583333
17,7,"cogeneration",118.75190735728,1542.38541666667
17,7,"nucleaire",3062.37602063187,39874.1458333333
18,1,"consommation",3528.80959836881,44453.3671875
18,1,"eolien",1709.05217022558,3124.4296875
18,1,"solaire",624.624733812205,1424.30989583333
18,1,"fil_eau",1212.69259027448,5436.3515625
18,1,"lac",593.919593462948,1434.67447916667
18,1,"cogeneration",121.671481444961,1513.2578125
18,1,"nucleaire",3042.46041701928,38220.7421875
18,2,"consommation",3663.81214759562,49291.3463541667
18,2,"eolien",1930.50024958964,3213.61458333333
18,2,"solaire",713.673607625654,1665.4296875
18,2,"fil_eau",1023.74636969529,5800.75
18,2,"lac",780.571410166128,2395.7890625
18,2,"cogeneration",128.292191745966,1518.81510416667
18,2,"nucleaire",3228.7739919227,40340.015625
18,3,"consommation",3931.77150135774,49912.8645833333
18,3,"eolien",3356.31827942854,3686.58854166667
18,3,"solaire",533.31968872055,1375.95833333333
18,3,"fil_eau",916.932487089505,5571.61197916667
18,3,"lac",555.481339163983,2430.48177083333
18,3,"cogeneration",128.396139620297,1527.203125
18,3,"nucleaire",3317.9336156413,40299.4479166667
18,4,"consommation",4428.34381319104,50121.0729166667
18,4,"eolien",2345.32148798383,2694.20572916667
18,4,"solaire",520.873426544631,1606.97135416667
18,4,"fil_eau",998.475074466237,5615.08333333333
18,4,"lac",960.138735895677,2422.6015625
18,4,"cogeneration",113.931096541351,1546.1171875
18,4,"nucleaire",3256.24025963092,41745.7135416667
18,5,"consommation",5081.11572551259,50529.5859375
18,5,"eolien",2548.94032788292,2656.72395833333
18,5,"solaire",249.559067987658,1219.63802083333
18,5,"fil_eau",925.244756432181,5567.12239583333
18,5,"lac",674.298657904473,2347.0546875
18,5,"cogeneration",89.5268332607488,1542.00260416667
18,5,"nucleaire",3836.81853846101,41915.1484375
18,6,"consommation",5129.93253487492,49149.2213541667
18,6,"eolien",2002.20960612267,3109.79427083333
18,6,"solaire",464.723052474258,1165.25
18,6,"fil_eau",881.395949564936,5799.44270833333
18,6,"lac",750.01595555428,2297.31510416667
18,6,"cogeneration",130.582772299094,1556.44010416667
18,6,"nucleaire",5397.68699986445,41170.4010416667
18,7,"consommation",3808.31176075934,46251.5208333333
18,7,"eolien",1383.48417565425,2928.58333333333
18,7,"solaire",403.400465399919,1276.546875
18,7,"fil_eau",1152.43239759241,5633.796875
18,7,"lac",715.312749836129,1766.69270833333
18,7,"cogeneration",120.090264368025,1545.66145833333
18,7,"nucleaire",4017.08003320469,39995.4088541667
19,1,"consommation",2584.57408609764,40342.4557291667
19,1,"eolien",2239.75782260463,3774.72916666667
19,1,"solaire",566.617540762726,1434.17708333333
19,1,"fil_eau",620.601627797855,5631.30729166667
19,1,"lac",397.187291508553,1491.38802083333
19,1,"cogeneration",79.8409287331984,1485.01302083333
19,1,"nucleaire",3597.87714868793,34358.8411458333
19,2,"consommation",3747.76962660555,47365.2291666667
19,2,"eolien",3084.95065045476,3437.04947916667
19,2,"solaire",603.490697528685,1370.0234375
19,2,"fil_eau",691.986165719104,5999.29166666667
19,2,"lac",605.84965190342,2765.0078125
19,2,"cogeneration",103.171267879546,1489.07291666667
19,2,"nucleaire",3983.03484866088,39767.0911458333
19,3,"consommation",4196.10839417718,47679.5026041667
19,3,"eolien",1034.9760374354,2397.48958333333
19,3,"solaire",474.329439322175,1531.86979166667
19,3,"fil_eau",639.186078060147,6025.25
19,3,"lac",422.960201978304,2839.17447916667
19,3,"cogeneration",98.0595502818349,1512.50260416667
19,3,"nucleaire",2780.4827859236,40737.5208333333
19,4,"consommation",2966.06166057953,47610.5807291667
19,4,"eolien",1922.14756496522,3105.88020833333
19,4,"solaire",625.4219656661,1345.02604166667
19,4,"fil_eau",692.393857815245,6199.40625
19,4,"lac",846.804657415853,2810.421875
19,4,"cogeneration",87.847269310915,1523.09635416667
19,4,"nucleaire",3039.51966568471,40608.546875
19,5,"consommation",4970.66567603264,46836.4453125
19,5,"eolien",1695.5438767388,3128.26041666667
19,5,"solaire",499.038032828486,1457.66666666667
19,5,"fil_eau",781.496276138118,6090.16927083333
19,5,"lac",659.985079322075,2341.6796875
19,5,"cogeneration",55.3385211834696,1507.96614583333
19,5,"nucleaire",3111.11087933086,40178.3489583333
19,6,"consommation",4627.91311369138,45744.4765625
19,6,"eolien",692.101690303515,2200.671875
19,6,"solaire",545.445166178715,1550.57552083333
19,6,"fil_eau",585.458346565053,6285.34114583333
19,6,"lac",609.065588667832,2508.1484375
19,6,"cogeneration",66.3869932980419,1521.15364583333
19,6,"nucleaire",2687.23629408131,40465.8307291667
19,7,"consommation",3034.03520974738,42470.109375
19,7,"eolien",1633.07597729674,3605.4140625
19,7,"solaire",637.768552770926,1411.11979166667
19,7,"fil_eau",781.440020735203,6008.4609375
19,7,"lac",625.844941458352,2010.19791666667
19,7,"cogeneration",67.9572320791914,1501.39583333333
19,7,"nucleaire",3663.61459117032,38032.4713541667
20,1,"consommation",1703.68938019384,40720.7447916667
20,1,"eolien",1936.44237481697,2325.62239583333
20,1,"solaire",434.493034094434,1488.05208333333
20,1,"fil_eau",966.200234666413,5984.96614583333
20,1,"lac",621.252967101119,1685.13541666667
20,1,"cogeneration",73.9583450180239,1472.59635416667
20,1,"nucleaire",4673.21117765844,36488.8151041667
20,2,"consommation",2960.68489965026,47138.7421875
20,2,"eolien",3115.46671022768,3860.70052083333
20,2,"solaire",731.075817373751,1726.91927083333
20,2,"fil_eau",749.987738113843,6314.5234375
20,2,"lac",792.793062429282,2662.3984375
20,2,"cogeneration",104.410444769058,1457.04427083333
20,2,"nucleaire",2923.79321634575,40791.9895833333
20,3,"consommation",1864.82716326053,49166.7395833333
20,3,"eolien",1895.47359384338,2947.59114583333
20,3,"solaire",551.304767669253,1535.87239583333
20,3,"fil_eau",783.23158808817,6468.140625
20,3,"lac",602.125441763631,2801.6875
20,3,"cogeneration",100.285620092854,1450.22135416667
20,3,"nucleaire",3062.85340874685,41738.875
20,4,"consommation",1545.7315017254,48871.7265625
20,4,"eolien",1635.27805086037,3174.91927083333
20,4,"solaire",601.114840333801,1569.54427083333
20,4,"fil_eau",853.226779747484,6483.98177083333
20,4,"lac",597.324423321296,2770.68489583333
20,4,"cogeneration",101.39094882665,1475.84375
20,4,"nucleaire",2937.07507017627,41936.8177083333
20,5,"consommation",3174.3854828736,47233.9817708333
20,5,"eolien",2180.30011401586,3084.25
20,5,"solaire",531.59158602758,1412.20833333333
20,5,"fil_eau",921.740031681468,6482.65364583333
20,5,"lac",528.494822899933,2468.12760416667
20,5,"cogeneration",105.864040469293,1516.48958333333
20,5,"nucleaire",3289.81911248563,41545.7864583333
20,6,"consommation",1843.92668177321,47486.7369791667
20,6,"eolien",978.830566034147,2712.06770833333
20,6,"solaire",570.64733726317,1441.30729166667
20,6,"fil_eau",887.380218375402,6644.4140625
20,6,"lac",588.022354371636,2865.87760416667
20,6,"cogeneration",112.089410986531,1518.05729166667
20,6,"nucleaire",3353.06903846111,42144.71875
20,7,"consommation",1322.75565909219,42994.7526041667
20,7,"eolien",1538.58409035465,2449.6171875
20,7,"solaire",430.085174121008,1393.16927083333
20,7,"fil_eau",937.865991981722,6356.7578125
20,7,"lac",610.375391038827,2028.8515625
20,7,"cogeneration",102.707364670828,1520.33072916667
20,7,"nucleaire",4114.98768429741,38570.8932291667
21,1,"consommation",1573.0372360365,39263.4270833333
21,1,"eolien",1766.68447967131,2366.28385416667
21,1,"solaire",658.86023404415,1635.421875
21,1,"fil_eau",924.987179099265,5726.11458333333
21,1,"lac",524.4570790852,1678.91666666667
21,1,"cogeneration",102.397459476987,1501.05208333333
21,1,"nucleaire",4362.26743790784,35006.9817708333
21,2,"consommation",3616.92297711599,45008.265625
21,2,"eolien",2663.27771287515,2628.60677083333
21,2,"solaire",588.080345109201,1517.61197916667
21,2,"fil_eau",804.791463252535,5966.56770833333
21,2,"lac",675.007653628851,2749.2578125
21,2,"cogeneration",103.047571905324,1488.9453125
21,2,"nucleaire",3470.00153532937,39403.1432291667
21,3,"consommation",2109.1675273923,47538.4270833333
21,3,"eolien",2473.03150825623,2690.41927083333
21,3,"solaire",630.525659163716,1672.921875
21,3,"fil_eau",702.473368983931,6079.19010416667
21,3,"lac",577.064748168313,2945.3671875
21,3,"cogeneration",99.0322189319958,1466.1640625
21,3,"nucleaire",3174.01832781292,41272.3359375
21,4,"consommation",2372.46460324507,47750.8541666667
21,4,"eolien",1438.44785576501,1980.0625
21,4,"solaire",680.138676768684,1754.11979166667
21,4,"fil_eau",701.273281357574,6154.38802083333
21,4,"lac",432.937002025588,2956.83072916667
21,4,"cogeneration",104.920911020847,1467.92708333333
21,4,"nucleaire",2948.02835623512,41242.5390625
21,5,"consommation",4540.86783415288,46421.8619791667
21,5,"eolien",1576.68310594098,2189.1796875
21,5,"solaire",699.879144314585,1813.37760416667
21,5,"fil_eau",779.093087620958,6097.7578125
21,5,"lac",490.863709992789,2783.65364583333
21,5,"cogeneration",103.533168306027,1481.02083333333
21,5,"nucleaire",4141.27915277458,40785.4375
21,6,"consommation",3284.75478676515,46364.8020833333
21,6,"eolien",3163.21672674891,3120.46614583333
21,6,"solaire",394.344546159827,1560.50260416667
21,6,"fil_eau",649.207770510085,6274.1875
21,6,"lac",571.56090623476,2925.5078125
21,6,"cogeneration",103.904538639087,1490.21875
21,6,"nucleaire",4324.21453333737,40237.671875
21,7,"consommation",1887.43295120815,41806.6614583333
21,7,"eolien",2407.34393503397,3207.42447916667
21,7,"solaire",333.735705944646,1481.30729166667
21,7,"fil_eau",642.210647948199,6118.52604166667
21,7,"lac",536.799038335841,2069.18229166667
21,7,"cogeneration",116.571695740029,1501.3984375
21,7,"nucleaire",4434.26889314166,37064.0703125
22,1,"consommation",1177.31341704087,38265.40625
22,1,"eolien",1215.60998975717,2469.35416666667
22,1,"solaire",723.521617802994,1720.35677083333
22,1,"fil_eau",1186.24567818813,5226.63802083333
22,1,"lac",546.25671715931,1813.6875
22,1,"cogeneration",105.512140765688,1416.890625
22,1,"nucleaire",3658.40922542765,34631.1223958333
22,2,"consommation",3302.39011508551,45227.4661458333
22,2,"eolien",1246.23965339156,2243.70833333333
22,2,"solaire",731.327364729347,1495.15364583333
22,2,"fil_eau",1167.38960628481,5612.9765625
22,2,"lac",375.070943148884,2985.421875
22,2,"cogeneration",142.995077212101,1418.61979166667
22,2,"nucleaire",4116.20027399707,39396.1927083333
22,3,"consommation",2233.67659229752,47118.8098958333
22,3,"eolien",1448.61971365048,2879.10416666667
22,3,"solaire",657.694473297095,1536.77864583333
22,3,"fil_eau",970.140851950735,6045.16927083333
22,3,"lac",591.341269901602,2880.984375
22,3,"cogeneration",134.562950298386,1434.68229166667
22,3,"nucleaire",3063.84363581222,40180.0807291667
22,4,"consommation",2121.73499114377,47161.65625
22,4,"eolien",1026.69859944674,1620.890625
22,4,"solaire",637.218156645678,1506.70052083333
22,4,"fil_eau",993.317461256997,6150.09895833333
22,4,"lac",466.443411857713,3168.97135416667
22,4,"cogeneration",149.812641338975,1457.51041666667
22,4,"nucleaire",3595.15970877042,40838.7864583333
22,5,"consommation",2999.3873138207,45601.34375
22,5,"eolien",1199.24469458066,1443.68489583333
22,5,"solaire",703.561149114165,1759.42447916667
22,5,"fil_eau",983.809953095375,5938.3125
22,5,"lac",791.694623718257,2583.7421875
22,5,"cogeneration",134.894810134702,1498.08072916667
22,5,"nucleaire",3491.86664996544,39858.1145833333
22,6,"consommation",2024.68605486968,45469.9791666667
22,6,"eolien",1404.28315098737,1495.59114583333
22,6,"solaire",690.556419846934,1860.984375
22,6,"fil_eau",1017.15192384388,6044.24479166667
22,6,"lac",696.467865179136,2848.40625
22,6,"cogeneration",147.834564713383,1478.53385416667
22,6,"nucleaire",3071.49416735066,40471.4609375
22,7,"consommation",1201.38560985079,40537.7395833333
22,7,"eolien",1073.5521335557,1644.8359375
22,7,"solaire",640.419572149085,1838.171875
22,7,"fil_eau",1162.17124778433,5676.4375
22,7,"lac",631.28730293458,2161.4921875
22,7,"cogeneration",114.446044071686,1446.73177083333
22,7,"nucleaire",3254.61346896917,37248.8567708333
23,1,"consommation",708.983903354274,38223.1171875
23,1,"eolien",509.860508582,1364.52864583333
23,1,"solaire",380.096827001378,1560.62239583333
23,1,"fil_eau",1081.84926684717,5936.8671875
23,1,"lac",700.382948325811,2041.39583333333
23,1,"cogeneration",110.019976111337,1397.12760416667
23,1,"nucleaire",3156.48476655174,35297.6875
23,2,"consommation",2736.62233659932,44001.0598958333
23,2,"eolien",1343.10272101618,1887.00260416667
23,2,"solaire",425.094930858762,1646.02604166667
23,2,"fil_eau",976.08234338678,6067.26041666667
23,2,"lac",915.901537986697,2688.7109375
23,2,"cogeneration",149.439544042394,1406.92447916667
23,2,"nucleaire",4147.73955661786,38769.2447916667
23,3,"consommation",1516.76656194672,46324.7994791667
23,3,"eolien",2700.35878883115,2698.09375
23,3,"solaire",669.927845098693,1679.66927083333
23,3,"fil_eau",1069.98815513385,5979.30729166667
23,3,"lac",716.926177529784,3058.73177083333
23,3,"cogeneration",137.381313511952,1412.68489583333
23,3,"nucleaire",3386.38434464954,40612.7708333333
23,4,"consommation",1621.57423927672,46820.015625
23,4,"eolien",1318.68808451048,1996.43229166667
23,4,"solaire",614.418364101793,1574.68489583333
23,4,"fil_eau",1068.90934179744,5965.43489583333
23,4,"lac",664.073719974075,2941.1640625
23,4,"cogeneration",129.650870920882,1411.54947916667
23,4,"nucleaire",3648.61404880696,41128.3072916667
23,5,"consommation",1836.94814113363,47082.9166666667
23,5,"eolien",1085.69249550021,1865.06770833333
23,5,"solaire",468.718424862471,1563.47916666667
23,5,"fil_eau",1058.19271983428,5943.66145833333
23,5,"lac",629.631343791358,2912.95052083333
23,5,"cogeneration",132.429929622879,1429.65625
23,5,"nucleaire",3346.30968576144,41244.0208333333
23,6,"consommation",1795.39685349434,46607.2734375
23,6,"eolien",3349.00729931502,3246.7578125
23,6,"solaire",277.497056513574,1421.79427083333
23,6,"fil_eau",1031.37979304365,6092.453125
23,6,"lac",614.764453613202,2982.265625
23,6,"cogeneration",124.631696715077,1442.24739583333
23,6,"nucleaire",3932.02362960661,40473.8125
23,7,"consommation",1244.1233552865,41018.7526041667
23,7,"eolien",2291.12089549363,2444.6640625
23,7,"solaire",613.406197728274,1596.59895833333
23,7,"fil_eau",1175.65257202387,5948.15885416667
23,7,"lac",573.558234169226,2375.54947916667
23,7,"cogeneration",111.615484415457,1399.6796875
23,7,"nucleaire",5187.86465824828,36215.9166666667
24,1,"consommation",659.713118731572,38483.7135416667
24,1,"eolien",757.747160106558,1802.671875
24,1,"solaire",741.571328288275,1698.99479166667
24,1,"fil_eau",1039.98800525944,5913.5078125
24,1,"lac",639.810860814552,2108.73697916667
24,1,"cogeneration",105.855431547384,1360.88802083333
24,1,"nucleaire",3678.56752350947,35655.2864583333
24,2,"consommation",2096.81898504062,45251.4583333333
24,2,"eolien",502.608890915066,1956.48177083333
24,2,"solaire",733.949815527928,1519.40885416667
24,2,"fil_eau",982.212326142205,5954.48177083333
24,2,"lac",767.244953877627,3028.1484375
24,2,"cogeneration",156.240908763296,1398.734375
24,2,"nucleaire",4511.2141622684,39006.640625
24,3,"consommation",1110.52952108647,46946.0338541667
24,3,"eolien",880.599547848127,1725.23177083333
24,3,"solaire",655.219037068817,1517.45572916667
24,3,"fil_eau",981.429339524427,6021.84635416667
24,3,"lac",291.068305215084,3147.6796875
24,3,"cogeneration",172.540589312537,1415.5
24,3,"nucleaire",3957.77943668374,39546.8046875
24,4,"consommation",1226.38229803052,47394.7916666667
24,4,"eolien",1047.09309075958,1734.22135416667
24,4,"solaire",521.067567500112,1578.20572916667
24,4,"fil_eau",947.672327679669,5991.53125
24,4,"lac",464.914618530716,3079.65104166667
24,4,"cogeneration",145.970455092531,1422.85416666667
24,4,"nucleaire",3916.35389843192,39738.3229166667
24,5,"consommation",1474.16631034973,47258.2890625
24,5,"eolien",965.627348518841,2012.02864583333
24,5,"solaire",583.168985458073,1727.13541666667
24,5,"fil_eau",975.160321115826,6131.421875
24,5,"lac",389.25066025011,2848.34635416667
24,5,"cogeneration",127.310107360963,1402.671875
24,5,"nucleaire",4454.10134992837,40155.9088541667
24,6,"consommation",1314.55582982652,46582.953125
24,6,"eolien",993.213811917794,1753.25520833333
24,6,"solaire",617.97127391223,1500.84895833333
24,6,"fil_eau",944.855876565394,6254.36458333333
24,6,"lac",404.258526586891,3073.24479166667
24,6,"cogeneration",99.6452925634077,1401.6015625
24,6,"nucleaire",4560.31987369476,40056.4010416667
24,7,"consommation",745.531765544743,40872.578125
24,7,"eolien",901.117273282464,1854.2734375
24,7,"solaire",504.188805402049,1608.1640625
24,7,"fil_eau",928.683674181617,6167.48958333333
24,7,"lac",579.308765648632,2330.1875
24,7,"cogeneration",129.275521257953,1398.70572916667
24,7,"nucleaire",4088.19666720026,37308.7395833333
25,1,"consommation",921.814712478356,38689.4817708333
25,1,"eolien",731.83163337805,2096.5859375
25,1,"solaire",427.822706311159,1698.16927083333
25,1,"fil_eau",1170.67429730086,5317.828125
25,1,"lac",503.379858765785,1862.96354166667
25,1,"cogeneration",104.389992151113,1352.9375
25,1,"nucleaire",3342.80985391976,35833.390625
25,2,"consommation",1600.51132777838,46320.6432291667
25,2,"eolien",758.08132132166,1822.08072916667
25,2,"solaire",611.739623122212,1796.69010416667
25,2,"fil_eau",1027.62511729542,5659.20833333333
25,2,"lac",532.505594154934,2912.671875
25,2,"cogeneration",118.5101267513,1341.40104166667
25,2,"nucleaire",4581.50343863066,39356.0520833333
25,3,"consommation",1890.00425008019,47328.921875
